1,5,1
1,11,1
1,47,1
2,4,1
2,12,1
2,42,1
3,5,1
3,11,1
3,26,1
4,2,1
4,7,1
4,9,1
5,1,1
5,3,1
5,10,1
5,38,1
6,7,1
6,12,1
6,37,1
6,48,1
7,4,1
7,6,1
7,9,1
7,40,1
8,10,1
8,12,1
8,36,1
8,43,1
9,4,1
9,7,1
9,11,1
9,14,1
10,5,1
10,8,1
10,12,1
10,21,1
11,1,1
11,3,1
11,9,1
11,12,1
11,30,1
12,2,1
12,6,1
12,8,1
12,10,1
12,11,1
12,22,1
12,34,1
12,36,1
13,19,1
13,24,1
13,49,1
14,9,1
14,18,1
14,22,1
14,23,1
15,18,1
15,41,1
16,20,1
16,23,1
16,32,1
17,20,1
17,23,1
17,24,1
18,14,1
18,15,1
18,47,1
19,13,1
19,22,1
19,24,1
20,16,1
20,17,1
20,21,1
20,25,1
21,10,1
21,20,1
21,23,1
21,50,1
22,12,1
22,14,1
22,19,1
22,24,1
23,14,1
23,16,1
23,17,1
23,21,1
23,33,1
23,45,1
24,13,1
24,17,1
24,19,1
24,22,1
24,28,1
25,20,1
25,36,1
25,38,1
26,3,1
26,31,1
26,38,1
27,33,1
27,35,1
27,50,1
28,24,1
28,35,1
28,37,1
29,30,1
29,32,1
29,46,1
30,11,1
30,29,1
30,38,1
31,26,1
31,38,1
31,48,1
32,16,1
32,29,1
32,34,1
32,47,1
33,23,1
33,27,1
33,35,1
33,37,1
34,12,1
34,32,1
34,36,1
34,38,1
34,48,1
35,27,1
35,28,1
35,33,1
35,37,1
35,49,1
36,8,1
36,12,1
36,25,1
36,34,1
36,37,1
36,38,1
37,6,1
37,28,1
37,33,1
37,35,1
37,36,1
37,38,1
37,39,1
38,5,1
38,25,1
38,26,1
38,30,1
38,31,1
38,34,1
38,36,1
38,37,1
38,44,1
38,50,1
39,37,1
39,41,1
39,47,1
40,7,1
40,47,1
40,49,1
40,50,1
41,15,1
41,39,1
41,46,1
41,47,1
42,2,1
42,48,1
42,49,1
42,50,1
43,8,1
43,44,1
43,49,1
43,50,1
44,38,1
44,43,1
44,48,1
44,50,1
45,23,1
45,46,1
45,48,1
45,49,1
45,50,1
46,29,1
46,41,1
46,45,1
46,47,1
47,1,1
47,18,1
47,32,1
47,39,1
47,40,1
47,41,1
47,46,1
48,6,1
48,31,1
48,34,1
48,42,1
48,44,1
48,45,1
48,49,1
48,50,1
49,13,1
49,35,1
49,40,1
49,42,1
49,43,1
49,45,1
49,48,1
49,50,1
50,21,1
50,27,1
50,38,1
50,40,1
50,42,1
50,43,1
50,44,1
50,45,1
50,48,1
50,49,1
